"","system","ratio","order"
"628","Central California Current",-229.584626868883,4
"629","Central California Current",-26.7892698090303,4
"630","Central California Current",62.4235924122936,4
"631","Central California Current",-195.824338298497,4
"632","Central California Current",-21.6069922082208,4
"633","Central California Current",22.0652546259559,4
"634","Central California Current",-99.8798549716739,4
"635","Central California Current",64.8332027103307,4
"636","Central California Current",-96.3908029289746,4
"637","Central California Current",136.727342615803,4
"638","Central California Current",-35.899973343927,4
"639","Central California Current",43.070659731534,4
"640","Central California Current",-78.4761551646443,4
"641","Central California Current",8.7721445273206,4
"642","Central California Current",99.8973807688295,4
"643","Central California Current",-104.124775246167,4
"644","Central California Current",-41.4177342341018,4
"645","Central California Current",-32.7667115330589,4
"646","Central California Current",-100.443122494455,4
"647","Central California Current",-33.4375293552999,4
"648","Central California Current",-191.814181767062,4
"649","Central California Current",-102.148715440071,4
"650","Central California Current",-149.390832176162,4
"651","Central California Current",-216.753731862,4
"652","Central California Current",4.42508059792772,4
"653","Central California Current",48.2460030633779,4
"654","Central California Current",-205.493308498732,4
"655","Central California Current",112.562241619096,4
"656","Central California Current",-101.869638503142,4
"657","Central California Current",31.5784571799183,4
"658","Central California Current",147.706030826677,4
"659","Central California Current",-81.113380815324,4
"660","Central California Current",108.473225555137,4
"661","Central California Current",-26.251175402392,4
"662","Central California Current",-40.3329715915224,4
"663","Central California Current",10.0468623125606,4
"664","Central California Current",-84.5469340225733,4
"665","Central California Current",-31.9118712568875,4
"666","Central California Current",-74.6288772313416,4
"667","Central California Current",-105.559591517127,4
"668","Central California Current",-33.6988834984482,4
"669","Central California Current",-3.86524224136573,4
"670","Central California Current",49.9932719105308,4
"671","Central California Current",-79.0182105043265,4
"672","Central California Current",-110.659231533003,4
"673","Central California Current",-56.1410513340692,4
"674","Central California Current",-40.3565500881344,4
"675","Central California Current",-87.1936517147743,4
"676","Central California Current",-154.764696508681,4
"677","Central California Current",-129.299655565325,4
"678","Central California Current",-69.1179029577121,4
"679","Central California Current",18.6385587931783,4
"680","Central California Current",-37.7000034338355,4
"681","Central California Current",-152.143042432134,4
"682","Central California Current",-52.8698480311365,4
"683","Central California Current",-7.4625869998882,4
"684","Central California Current",-116.871327782396,4
"685","Central California Current",110.479021391106,4
"686","Central California Current",-86.0753595058201,4
"687","Central California Current",-32.6135397484709,4
"688","Central California Current",17.8368073632696,4
"689","Central California Current",84.764371179956,4
"690","Central California Current",3.01672580509587,4
"691","Central California Current",-146.990825736382,4
"692","Central California Current",-91.8866486888924,4
"693","Central California Current",-105.122310843506,4
"694","Central California Current",7.9769013916022,4
"695","Central California Current",-62.3362338895015,4
"696","Central California Current",20.5342518100787,4
"697","Central California Current",-39.4667067439557,4
"698","Central California Current",-175.180469147032,4
"699","Central California Current",-44.9963000212195,4
"700","Central California Current",-58.9463173707131,4
"701","Central California Current",-227.152880649836,4
"702","Central California Current",-99.337803140868,4
"703","Central California Current",-100.605789664709,4
"704","Central California Current",-102.288741190187,4
"705","Central California Current",-77.469598014719,4
"706","Central California Current",148.031083883692,4
"707","Central California Current",-37.8280133982426,4
"708","Central California Current",32.53465202369,4
"709","Central California Current",-44.5847806956795,4
"710","Central California Current",-154.267996127724,4
"711","Central California Current",-66.8480635454411,4
"712","Central California Current",-74.3496910530342,4
"713","Central California Current",-97.2985033860487,4
"714","Central California Current",13.7548824066483,4
"715","Central California Current",37.2783544283298,4
