"","system","ratio","order"
"345","Central California Current",-43.0221276540896,4
"346","Central California Current",33.8312127206992,4
"347","Central California Current",134.604068815199,4
"348","Central California Current",12.6206791444586,4
"349","Central California Current",67.258208255657,4
"350","Central California Current",-51.7303007917859,4
"351","Central California Current",-23.3681859614942,4
"352","Central California Current",-111.036501357331,4
"353","Central California Current",-62.540281857785,4
"354","Central California Current",-22.7523560632334,4
"355","Central California Current",1.22971636196759,4
"356","Central California Current",-22.9656356298793,4
"357","Central California Current",-53.5202890357313,4
"358","Central California Current",-56.7089477817407,4
"359","Central California Current",48.1941888135834,4
"360","Central California Current",59.4011584808185,4
"361","Central California Current",11.4407717372824,4
"362","Central California Current",-103.762817827117,4
"363","Central California Current",-57.0960574376877,4
"364","Central California Current",-22.5620731060142,4
"365","Central California Current",44.4780494604265,4
"366","Central California Current",-17.9914319111101,4
"367","Central California Current",32.7125764310531,4
"368","Central California Current",-31.0387684503563,4
"369","Central California Current",-15.4144372182279,4
"370","Central California Current",-73.2190071201535,4
"371","Central California Current",30.7718536532592,4
"372","Central California Current",-6.97384610039877,4
"373","Central California Current",197.03669275253,4
"374","Central California Current",-53.3340244334359,4
"375","Central California Current",86.7482069321353,4
"376","Central California Current",-109.588646322486,4
"377","Central California Current",18.3219681953394,4
"378","Central California Current",101.529190414206,4
"379","Central California Current",58.8736017087097,4
"380","Central California Current",74.780437117023,4
"381","Central California Current",40.2590278978411,4
"382","Central California Current",1.30857276138716,4
"383","Central California Current",38.7699465231597,4
"384","Central California Current",-105.22954956296,4
"385","Central California Current",-16.965732048892,4
"386","Central California Current",-13.2726780632356,4
"387","Central California Current",60.1676821143983,4
"388","Central California Current",105.312893368166,4
"389","Central California Current",-65.153733281089,4
"390","Central California Current",171.493828320212,4
"391","Central California Current",249.451132935236,4
"392","Central California Current",-22.2364380686208,4
"393","Central California Current",-10.5487306943265,4
"394","Central California Current",123.051302351906,4
"395","Central California Current",-67.6492797286584,4
"396","Central California Current",81.5506277912039,4
"397","Central California Current",-79.3299513793303,4
"398","Central California Current",-55.2659514401764,4
"399","Central California Current",-13.2519220007319,4
"400","Central California Current",14.4536070995666,4
"401","Central California Current",12.1069078401126,4
"402","Central California Current",-14.4858216736028,4
"403","Central California Current",-30.9440852643589,4
"404","Central California Current",-17.7725111711251,4
"405","Central California Current",-1.82462372420603,4
"406","Central California Current",-20.6513860108589,4
"407","Central California Current",-33.7278378526635,4
"408","Central California Current",-33.3137650681129,4
"409","Central California Current",-58.7333736147598,4
"410","Central California Current",-93.2375167283479,4
"411","Central California Current",-51.48828318692,4
"412","Central California Current",-17.1110523082548,4
"413","Central California Current",23.9772308402282,4
"414","Central California Current",-46.0996395294839,4
"415","Central California Current",-49.7514909143914,4
"416","Central California Current",29.9243932860216,4
"417","Central California Current",-147.667948550585,4
"418","Central California Current",-49.8086220335051,4
"419","Central California Current",-27.0915076297333,4
"420","Central California Current",-74.6456101296834,4
"421","Central California Current",-39.1912259122341,4
"422","Central California Current",-215.446158653923,4
"423","Central California Current",-48.3051933902354,4
"424","Central California Current",-143.116448318993,4
"425","Central California Current",91.6272045177911,4
"426","Central California Current",29.6349651534899,4
"427","Central California Current",99.4998359893352,4
"428","Central California Current",-34.3386450661165,4
"429","Central California Current",-48.4815288909212,4
"430","Central California Current",-70.5491427684234,4
"431","Central California Current",103.109143252725,4
"432","Central California Current",-5.32467588289892,4
"433","Central California Current",4.65693852656023,4
"434","Central California Current",35.7942303218654,4
"435","Central California Current",-114.814302711651,4
"436","Central California Current",19.4695322671675,4
"437","Central California Current",128.791534780969,4
"438","Central California Current",-131.5821949645,4
"439","Central California Current",-7.57884740942435,4
"440","Central California Current",70.5473225768465,4
"441","Central California Current",-31.1414828694595,4
"442","Central California Current",32.7848423553094,4
"443","Central California Current",-91.2077419655175,4
"444","Central California Current",-93.6209117671853,4
"445","Central California Current",7.23317320919848,4
"446","Central California Current",99.5673216307128,4
"447","Central California Current",-85.0711329941942,4
"448","Central California Current",-25.2718761445643,4
"449","Central California Current",6.93346366420844,4
"450","Central California Current",-80.7618099303681,4
"451","Central California Current",-167.513076593196,4
"452","Central California Current",-153.040883782608,4
"453","Central California Current",19.6285660547925,4
"454","Central California Current",29.426735136247,4
"455","Central California Current",31.015429142571,4
"456","Central California Current",-99.2002464448626,4
"457","Central California Current",-49.0010104541829,4
"458","Central California Current",-24.9341836981664,4
"459","Central California Current",42.0447791648298,4
"460","Central California Current",-71.8303482316782,4
"461","Central California Current",-81.0645108675345,4
"462","Central California Current",-75.8074554861815,4
"463","Central California Current",-54.0518300656044,4
"464","Central California Current",-86.8183661651763,4
"465","Central California Current",-61.7579531970685,4
"466","Central California Current",0.815383818036386,4
"467","Central California Current",40.676295017431,4
"468","Central California Current",-6.14171675131121,4
"469","Central California Current",-17.134078196345,4
"470","Central California Current",55.0920229217493,4
"471","Central California Current",-31.8736565837581,4
"472","Central California Current",-52.2006350901728,4
"473","Central California Current",-73.7473532414849,4
"474","Central California Current",60.4072929549691,4
"475","Central California Current",30.0680323702302,4
"476","Central California Current",-19.1664698114976,4
"477","Central California Current",-50.7488938707445,4
"478","Central California Current",27.8239679881968,4
"479","Central California Current",-1.377823339052,4
"480","Central California Current",38.0848092514521,4
"481","Central California Current",21.395692808361,4
"482","Central California Current",-102.997222488315,4
"483","Central California Current",1.35538387115266,4
"484","Central California Current",-17.3900823248099,4
"485","Central California Current",1.58976460924883,4
"486","Central California Current",-67.6234529340808,4
"487","Central California Current",51.6055427704118,4
"488","Central California Current",-8.39055429341526,4
"489","Central California Current",-21.5314788867503,4
"490","Central California Current",12.2464912715776,4
"491","Central California Current",-10.5622577215761,4
"492","Central California Current",-45.4118779710533,4
"493","Central California Current",-51.028550501023,4
"494","Central California Current",89.1771660211107,4
"495","Central California Current",-44.7463195269323,4
"496","Central California Current",39.0378735241803,4
"497","Central California Current",-98.1887154616819,4
"498","Central California Current",66.5255347277286,4
"499","Central California Current",74.9364621424734,4
"500","Central California Current",21.9247205466356,4
